date,wareki,prefectures,item,count,unit,url
2023-11-01,令和5年11月,宮城,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,秋田,出勤日数,19.2,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山形,出勤日数,19.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福島,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,茨城,出勤日数,18.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,栃木,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,群馬,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,埼玉,出勤日数,17.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,千葉,出勤日数,17.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,東京,出勤日数,18.1,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,神奈川,出勤日数,17.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,新潟,出勤日数,19.2,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,富山,出勤日数,19.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,石川,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福井,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山梨,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長野,出勤日数,18.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岐阜,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,静岡,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛知,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,三重,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,滋賀,出勤日数,18.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,京都,出勤日数,17.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大阪,出勤日数,18.1,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,兵庫,出勤日数,17.8,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,奈良,出勤日数,17.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,和歌山,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鳥取,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,島根,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岡山,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,広島,出勤日数,17.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山口,出勤日数,18.7,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,徳島,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,香川,出勤日数,18.6,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛媛,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,高知,出勤日数,18.5,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福岡,出勤日数,18.2,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,佐賀,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長崎,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,熊本,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大分,出勤日数,19,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮崎,出勤日数,18.9,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鹿児島,出勤日数,18.4,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,沖縄,出勤日数,18.3,（日）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,全国,現金給与総額,330677,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,北海道,現金給与総額,286831,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,青森,現金給与総額,270823,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岩手,現金給与総額,291651,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮城,現金給与総額,296701,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,秋田,現金給与総額,257893,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山形,現金給与総額,288533,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福島,現金給与総額,282308,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,茨城,現金給与総額,314796,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,栃木,現金給与総額,310830,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,群馬,現金給与総額,326353,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,埼玉,現金給与総額,285188,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,千葉,現金給与総額,300798,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,東京,現金給与総額,414261,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,神奈川,現金給与総額,327187,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,新潟,現金給与総額,291286,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,富山,現金給与総額,291781,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,石川,現金給与総額,281046,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福井,現金給与総額,322527,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山梨,現金給与総額,286806,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長野,現金給与総額,303106,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岐阜,現金給与総額,294056,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,静岡,現金給与総額,305578,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛知,現金給与総額,350484,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,三重,現金給与総額,318631,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,滋賀,現金給与総額,304107,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,京都,現金給与総額,303763,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大阪,現金給与総額,327474,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,兵庫,現金給与総額,309005,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,奈良,現金給与総額,263667,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,和歌山,現金給与総額,287757,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鳥取,現金給与総額,257957,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,島根,現金給与総額,279453,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岡山,現金給与総額,304347,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,広島,現金給与総額,308713,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山口,現金給与総額,299043,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,徳島,現金給与総額,292584,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,香川,現金給与総額,284278,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛媛,現金給与総額,262616,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,高知,現金給与総額,282368,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福岡,現金給与総額,306057,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,佐賀,現金給与総額,269522,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長崎,現金給与総額,265992,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,熊本,現金給与総額,285485,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大分,現金給与総額,279340,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮崎,現金給与総額,262657,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鹿児島,現金給与総額,276696,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,沖縄,現金給与総額,241760,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,全国,きまって支給する給与,310936,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,北海道,きまって支給する給与,266334,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,青森,きまって支給する給与,248349,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岩手,きまって支給する給与,260200,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮城,きまって支給する給与,277537,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,秋田,きまって支給する給与,249558,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山形,きまって支給する給与,273826,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福島,きまって支給する給与,269583,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,茨城,きまって支給する給与,298580,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,栃木,きまって支給する給与,295572,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,群馬,きまって支給する給与,293175,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,埼玉,きまって支給する給与,270660,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,千葉,きまって支給する給与,278995,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,東京,きまって支給する給与,388693,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,神奈川,きまって支給する給与,306422,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,新潟,きまって支給する給与,270306,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,富山,きまって支給する給与,282414,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,石川,きまって支給する給与,266649,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福井,きまって支給する給与,285795,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山梨,きまって支給する給与,279281,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長野,きまって支給する給与,277702,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岐阜,きまって支給する給与,274264,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,静岡,きまって支給する給与,290160,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛知,きまって支給する給与,322457,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,三重,きまって支給する給与,289503,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,滋賀,きまって支給する給与,282524,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,京都,きまって支給する給与,279100,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大阪,きまって支給する給与,310040,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,兵庫,きまって支給する給与,279309,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,奈良,きまって支給する給与,255198,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,和歌山,きまって支給する給与,268824,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鳥取,きまって支給する給与,247227,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,島根,きまって支給する給与,265184,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岡山,きまって支給する給与,273379,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,広島,きまって支給する給与,289390,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山口,きまって支給する給与,278797,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,徳島,きまって支給する給与,286048,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,香川,きまって支給する給与,275463,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛媛,きまって支給する給与,251697,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,高知,きまって支給する給与,260684,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福岡,きまって支給する給与,275940,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,佐賀,きまって支給する給与,255542,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長崎,きまって支給する給与,246939,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,熊本,きまって支給する給与,270288,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大分,きまって支給する給与,269770,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮崎,きまって支給する給与,244708,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鹿児島,きまって支給する給与,250968,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,沖縄,きまって支給する給与,232404,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,全国,所定内給与,285231,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,北海道,所定内給与,246820,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,青森,所定内給与,230064,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岩手,所定内給与,238476,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮城,所定内給与,253303,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,秋田,所定内給与,233092,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山形,所定内給与,252887,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福島,所定内給与,247648,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,茨城,所定内給与,274161,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,栃木,所定内給与,267592,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,群馬,所定内給与,265796,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,埼玉,所定内給与,248124,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,千葉,所定内給与,257064,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,東京,所定内給与,358303,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,神奈川,所定内給与,281358,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,新潟,所定内給与,249558,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,富山,所定内給与,259640,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,石川,所定内給与,245478,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福井,所定内給与,261134,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山梨,所定内給与,254820,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長野,所定内給与,255088,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岐阜,所定内給与,252546,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,静岡,所定内給与,263008,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛知,所定内給与,291594,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,三重,所定内給与,262057,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,滋賀,所定内給与,258983,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,京都,所定内給与,256301,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大阪,所定内給与,286712,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,兵庫,所定内給与,255437,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,奈良,所定内給与,236551,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,和歌山,所定内給与,244826,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鳥取,所定内給与,228664,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,島根,所定内給与,240358,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岡山,所定内給与,249363,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,広島,所定内給与,262632,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山口,所定内給与,254011,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,徳島,所定内給与,265619,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,香川,所定内給与,251455,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,愛媛,所定内給与,231294,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,高知,所定内給与,244259,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福岡,所定内給与,256724,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,佐賀,所定内給与,231310,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,長崎,所定内給与,227423,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,熊本,所定内給与,248645,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,大分,所定内給与,246400,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮崎,所定内給与,228913,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,鹿児島,所定内給与,232572,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,沖縄,所定内給与,217069,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,全国,特別給与,19741,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,北海道,特別給与,20497,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,青森,特別給与,22474,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,岩手,特別給与,31451,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,宮城,特別給与,19164,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,秋田,特別給与,8335,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,山形,特別給与,14707,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,福島,特別給与,12725,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,茨城,特別給与,16216,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,栃木,特別給与,15258,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,群馬,特別給与,33178,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,埼玉,特別給与,14528,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,千葉,特別給与,21803,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
2023-11-01,令和5年11月,東京,特別給与,25568,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0511T2.xlsx
