date,wareki,prefectures,item,count,unit,url
2022-11-01,令和4年11月,秋田,特別給与,15693,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山形,特別給与,33225,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福島,特別給与,13481,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,茨城,特別給与,26083,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,栃木,特別給与,21317,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,群馬,特別給与,4411,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,埼玉,特別給与,14917,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,千葉,特別給与,18547,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,東京,特別給与,25362,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,神奈川,特別給与,19709,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,新潟,特別給与,13478,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,富山,特別給与,8937,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,石川,特別給与,20346,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福井,特別給与,13464,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山梨,特別給与,12454,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長野,特別給与,29326,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岐阜,特別給与,27766,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,静岡,特別給与,11220,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛知,特別給与,28544,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,三重,特別給与,23769,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,滋賀,特別給与,15372,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,京都,特別給与,27925,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大阪,特別給与,18080,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,兵庫,特別給与,54965,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,奈良,特別給与,15809,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,和歌山,特別給与,23641,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鳥取,特別給与,20305,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,島根,特別給与,11123,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,岡山,特別給与,33450,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,広島,特別給与,46459,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,山口,特別給与,9283,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,徳島,特別給与,3887,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,香川,特別給与,2329,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,愛媛,特別給与,11737,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,高知,特別給与,20632,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,福岡,特別給与,19958,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,佐賀,特別給与,18864,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,長崎,特別給与,43045,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,熊本,特別給与,27771,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,大分,特別給与,5700,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,宮崎,特別給与,11741,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,鹿児島,特別給与,16051,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
2022-11-01,令和4年11月,沖縄,特別給与,7409,（円）,https://api.github.com/repos/hidetree/stats/contents/mhlw/0411T2.xlsx
